"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,2733800000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,1199000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,1071000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,1191000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,1145000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,1335000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,1330000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,1489000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,1505000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,1683000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,2062000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,1936000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,2143000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,1688000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,1648000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,1567000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,1549000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,1523000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,1552000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,1682000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,1737000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,2002000000,,
"AUT","Austria","I-INV-RL","Rail infrastructure investment","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,2249500000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,475000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,640000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,532000000,"B","Break"
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,650000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,720000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,687000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,802000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,870000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,875000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,665000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,390000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,303000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,327000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,363000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,453000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,455000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,444000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,515000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,463000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,562000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,548000000,,
"AUT","Austria","I-INV-RD","Road infrastructure investment","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,480000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,347000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,338000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,339000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,335000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,341000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,302000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,362000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,325000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,356000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,348000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,344000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,451000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,480000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,497000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,504000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,503000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,535000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,552000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,560000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,569000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,578000000,,
"AUT","Austria","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,596900000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,508000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,520000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,294000000,"B","Break"
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,388000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,458000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,443000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,495000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,486000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,467000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,516000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,559000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,494000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,517000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,559000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,667000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,692000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,697000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,687000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,726000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,752000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,791000000,,
"AUT","Austria","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,899000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,983000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,1160000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,826000000,"B","Break"
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,1038000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,1178000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,1130000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,1297000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,1356000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,1342000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,1181000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,949000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,797000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,844000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,922000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,1120000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,1147000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,1141000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,1202000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,1189000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,1314000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,1339000000,,
"AUT","Austria","I-INV-MTN-RD","Total road spending","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,1379000000,,
